NEWID	clustersID
18478	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18479	1 2 3 4 5 6 7 8 9 10 11 
18480	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
18481	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18482	1 2 3 4 5 6 7 8 9 10 11 12 13 
18483	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18485	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18487	1 2 3 4 5 6 7 8 9 10 11 12 13 
18488	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18489	1 2 3 4 5 6 7 8 9 10 11 
18490	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18491	1 2 3 4 5 6 7 8 9 10 11 12 13 
18493	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18494	1 2 3 4 5 6 7 8 9 10 11 12 
18495	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18496	1 2 3 4 5 6 7 8 9 10 11 12 
18497	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18498	1 2 3 4 5 6 7 8 9 10 11 
18499	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18500	1 2 3 4 5 6 7 8 9 10 11 12 
18501	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18502	1 2 3 4 5 6 7 8 9 10 11 
18503	1 2 3 4 5 6 7 8 9 10 11 12 13 
18504	1 2 3 4 5 6 7 8 9 10 11 12 13 
18505	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18507	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18509	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18510	1 2 3 4 5 6 7 8 9 10 11 12 
18511	1 2 3 4 5 6 7 8 9 10 11 12 
18512	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18513	1 2 3 4 5 6 7 8 9 10 11 
18514	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
18515	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18516	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18517	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
18519	1 2 3 4 5 6 7 8 9 10 11 12 13 
18520	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18521	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18522	1 2 3 4 5 6 7 8 9 10 11 12 13 
18523	1 2 3 4 5 6 7 8 9 10 11 
18525	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18526	1 2 3 4 5 6 7 8 9 10 11 12 13 
18527	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18528	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18529	1 2 3 4 5 6 7 8 9 10 11 12 13 
18530	1 2 3 4 5 6 7 8 9 10 11 12 13 
18531	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18532	1 2 3 4 5 6 7 8 9 10 11 12 
18539	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18540	1 2 3 4 5 6 7 8 9 10 11 12 
18541	1 2 3 4 5 6 7 8 9 10 11 
18542	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18543	1 2 3 4 5 6 7 8 9 10 11 12 13 
18544	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18545	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18546	1 2 3 4 5 6 7 8 9 10 11 
18547	1 2 3 4 5 6 7 8 9 10 11 12 
18548	1 2 3 4 5 6 7 8 9 10 11 
18549	1 2 3 4 5 6 7 8 9 10 11 12 
18550	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18551	1 2 3 4 5 6 7 8 9 10 11 12 13 
18552	1 2 3 4 5 6 7 8 9 10 11 12 13 
18553	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18554	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18555	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18556	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18557	1 2 3 4 5 6 7 8 9 10 11 12 13 
18558	1 2 3 4 5 6 7 8 9 10 11 12 13 
18559	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18560	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18561	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18562	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18563	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18564	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18565	1 2 3 4 5 6 7 8 9 10 11 12 13 
18566	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18567	1 2 3 4 5 6 7 8 9 10 11 
18568	1 2 3 4 5 6 7 8 9 10 11 
18570	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18571	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18572	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18573	1 2 3 4 5 6 7 8 9 10 11 12 13 
18574	1 2 3 4 5 6 7 8 9 10 11 12 13 
18575	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18576	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18577	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18578	1 2 3 4 5 6 7 8 9 10 11 12 
18579	1 2 3 4 5 6 7 8 9 10 11 12 13 
18580	1 2 3 4 5 6 7 8 9 10 
18581	1 2 3 4 5 6 7 8 9 10 11 12 
18582	1 2 3 4 5 6 7 8 9 10 11 12 13 
18583	1 2 3 4 5 6 7 8 9 10 11 
18584	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18585	1 2 3 4 5 6 7 8 9 10 11 12 13 
18586	1 2 3 4 5 6 7 8 9 10 11 12 13 
18587	1 2 3 4 5 6 7 8 9 10 
18588	1 2 3 4 5 6 7 8 9 10 11 12 
18589	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18590	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18591	1 2 3 4 5 6 7 8 9 10 11 12 
18592	1 2 3 4 5 6 7 8 9 10 11 12 13 
18593	1 2 3 4 5 6 7 8 9 10 
18594	1 2 3 4 5 6 7 8 9 10 11 12 13 
18595	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18596	1 2 3 4 5 6 7 8 9 10 11 12 
18597	1 2 3 4 5 6 7 8 9 10 11 12 
18598	1 2 3 4 5 6 7 8 9 10 11 12 13 
18599	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18600	1 2 3 4 5 6 7 8 9 10 11 12 
18601	1 2 3 4 5 6 7 8 9 10 11 12 13 
18602	1 2 3 4 5 6 7 8 9 10 11 
18603	1 2 3 4 5 6 7 8 9 10 11 12 13 
18604	1 2 3 4 5 6 7 8 9 10 11 12 13 
18605	1 2 3 4 5 6 7 8 9 10 11 12 
18606	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18607	1 2 3 4 5 6 7 8 9 10 11 12 13 
18608	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18609	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18610	1 2 3 4 5 6 7 8 9 10 11 12 
18611	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18612	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18613	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18614	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18615	1 2 3 4 5 6 7 8 9 10 11 
18616	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18617	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18618	1 2 3 4 5 6 7 8 9 10 11 12 
18619	1 2 3 4 5 6 7 8 9 10 11 12 
18620	1 2 3 4 5 6 7 8 9 10 11 12 13 
18621	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18622	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18623	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18624	1 2 3 4 5 6 7 8 9 10 11 12 
18625	1 2 3 4 5 6 7 8 9 10 11 
18626	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18627	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18628	1 2 3 4 5 6 7 8 9 10 11 12 
18629	1 2 3 4 5 6 7 8 9 10 11 12 13 
18630	1 2 3 4 5 6 7 8 9 10 11 12 13 
18631	1 2 3 4 5 6 7 8 9 10 11 12 13 
18632	1 2 3 4 5 6 7 8 9 10 
18633	1 2 3 4 5 6 7 8 9 10 11 12 
18634	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18635	1 2 3 4 5 6 7 8 9 10 11 12 13 
18637	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18638	1 2 3 4 5 6 7 8 9 10 11 
18640	1 2 3 4 5 6 7 8 9 10 11 12 
18641	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18642	1 2 3 4 5 6 7 8 9 10 11 12 
18646	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18647	1 2 3 4 5 6 7 8 9 10 11 12 
18648	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
18649	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18650	1 2 3 4 5 6 7 8 9 10 11 12 
18651	1 2 3 4 5 6 7 8 9 10 11 12 
18652	1 2 3 4 5 6 7 8 9 10 
18653	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18654	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18656	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18657	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18658	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18659	1 2 3 4 5 6 7 8 9 10 11 12 13 
18660	1 2 3 4 5 6 7 8 9 10 11 12 13 
18661	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18662	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18663	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18665	1 2 3 4 5 6 7 8 9 10 11 
18667	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
18672	1 2 3 4 5 6 7 8 9 10 11 12 13 
18674	1 2 3 4 5 6 7 8 9 10 11 
18676	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18677	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18679	1 2 3 4 5 6 7 8 
18681	1 2 3 4 5 6 7 8 9 10 11 
18682	1 2 3 4 5 6 7 8 9 10 11 12 
18683	1 2 3 4 5 6 7 8 9 10 11 12 
18684	1 2 3 4 5 6 7 8 9 10 11 
18685	1 2 3 4 5 6 7 8 9 10 11 12 13 
18686	1 2 3 4 5 6 7 8 9 10 11 12 13 
18687	1 2 3 4 5 6 7 8 9 10 11 12 
18688	1 2 3 4 5 6 7 8 9 10 11 
18689	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18691	1 2 3 4 5 6 7 8 9 10 11 
18693	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18694	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18695	1 2 3 4 5 6 7 8 9 10 11 12 13 
18696	1 2 3 4 5 6 7 8 9 10 11 
18697	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18698	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18699	1 2 3 4 5 6 7 8 9 10 11 12 
18700	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18702	1 2 3 4 5 6 7 8 9 10 11 12 13 
18703	1 2 3 4 5 6 7 8 9 10 11 12 
18708	1 2 3 4 5 6 7 8 9 10 11 12 
18709	1 2 3 4 5 6 7 8 9 10 11 12 
18710	1 2 3 4 5 6 7 8 9 10 11 
18711	1 2 3 4 5 6 7 8 9 10 11 12 
18712	1 2 3 4 5 6 7 8 9 10 11 12 
18713	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18714	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18715	1 2 3 4 5 6 7 8 9 10 11 
18716	1 2 3 4 5 6 7 8 9 10 11 12 
18717	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18718	1 2 3 4 5 6 7 8 9 10 11 12 13 
18719	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18720	1 2 3 4 5 6 7 8 9 10 11 12 
18721	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18722	1 2 3 4 5 6 7 8 9 10 11 12 
18723	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
18724	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18725	1 2 3 4 5 6 7 8 9 10 11 12 13 
18726	1 2 3 4 5 6 7 8 9 10 11 12 13 
18727	1 2 3 4 5 6 7 8 9 10 11 12 13 
18728	1 2 3 4 5 6 7 8 9 10 11 12 
18729	1 2 3 4 5 6 7 8 9 10 11 12 
18730	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18731	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18732	1 2 3 4 5 6 7 8 9 10 11 12 13 
18733	1 2 3 4 5 6 7 8 9 10 11 12 
18734	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18735	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18736	1 2 3 4 5 6 7 8 9 10 11 12 13 
18738	1 2 3 4 5 6 7 8 9 10 11 
18739	1 2 3 4 5 6 7 8 9 10 11 12 
18740	1 2 3 4 5 6 7 8 9 10 11 12 13 
18742	1 2 3 4 5 6 7 8 9 10 11 12 
18744	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18745	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18746	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18748	1 2 3 4 5 6 7 8 9 10 11 12 
18749	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18751	1 2 3 4 5 6 7 8 9 10 11 12 
18752	1 2 3 4 5 6 7 8 9 10 11 12 
18753	1 2 3 4 5 6 7 8 9 10 11 12 13 
18754	1 2 3 4 5 6 7 8 9 10 11 
18755	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18756	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18757	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18758	1 2 3 4 5 6 7 8 9 10 11 12 13 
18759	1 2 3 4 5 6 7 8 9 10 11 12 
18760	1 2 3 4 5 6 7 8 9 10 11 12 13 
18761	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18762	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18763	1 2 3 4 5 6 7 8 9 10 11 12 13 
18764	1 2 3 4 5 6 7 8 9 10 11 
18765	1 2 3 4 5 6 7 8 9 10 11 12 13 
18766	1 2 3 4 5 6 7 8 9 10 11 12 13 
18767	1 2 3 4 5 6 7 8 9 10 11 
18768	1 2 3 4 5 6 7 8 9 10 11 12 
18769	1 2 3 4 5 6 7 8 9 10 11 12 
18770	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18773	1 2 3 4 5 6 7 8 9 10 11 12 
18774	1 2 3 4 5 6 7 8 9 10 11 
18775	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18776	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18777	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18778	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18780	1 2 3 4 5 6 7 8 9 10 11 
18781	1 2 3 4 5 6 7 8 9 10 11 12 13 
18782	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18783	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18784	1 2 3 4 5 6 7 8 9 10 11 12 13 
18785	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18786	1 2 3 4 5 6 7 8 9 10 
18787	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18788	1 2 3 4 5 6 7 8 9 10 11 12 
18790	1 2 3 4 5 6 7 8 9 10 11 12 
18791	1 2 3 4 5 6 7 8 9 10 11 12 
18792	1 2 3 4 5 6 7 8 9 10 11 
18793	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18794	1 2 3 4 5 6 7 8 9 10 11 12 
18795	1 2 3 4 5 6 7 8 9 10 11 12 13 
18796	1 2 3 4 5 6 7 8 9 10 
18797	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18798	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18800	1 2 3 4 5 6 7 8 9 10 11 12 13 
18801	1 2 3 4 5 6 7 8 9 10 11 
18802	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18803	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18804	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18805	1 2 3 4 5 6 7 8 9 10 11 12 13 
18807	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18808	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18809	1 2 3 4 5 6 7 8 9 10 11 12 
18810	1 2 3 4 5 6 7 8 9 10 11 12 
18811	1 2 3 4 5 6 7 8 9 10 11 12 13 
18812	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18813	1 2 3 4 5 6 7 8 9 10 11 12 
18814	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18815	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
18816	1 2 3 4 5 6 7 8 9 10 11 12 13 
18817	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18818	1 2 3 4 5 6 7 8 9 10 11 12 13 
18819	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18820	1 2 3 4 5 6 7 8 9 10 11 12 
18821	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18822	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18823	1 2 3 4 5 6 7 8 9 10 11 12 13 
18825	1 2 3 4 5 6 7 8 9 10 11 12 
18826	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18827	1 2 3 4 5 6 7 8 9 10 11 12 13 
18828	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18829	1 2 3 4 5 6 7 8 9 10 11 12 13 
18830	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18831	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18832	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18833	1 2 3 4 5 6 7 8 9 10 11 12 
18834	1 2 3 4 5 6 7 8 9 10 11 
18835	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18837	1 2 3 4 5 6 7 8 9 10 11 12 13 
18838	1 2 3 4 5 6 7 8 9 10 
18839	1 2 3 4 5 6 7 8 9 10 11 
18840	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18841	1 2 3 4 5 6 7 8 9 10 11 
18842	1 2 3 4 5 6 7 8 9 10 11 12 13 
18843	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18844	1 2 3 4 5 6 7 8 9 10 11 12 13 
18845	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18846	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18847	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18848	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18849	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18850	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18851	1 2 3 4 5 6 7 8 9 10 11 12 
18852	1 2 3 4 5 6 7 8 9 10 11 12 13 
18853	1 2 3 4 5 6 7 8 9 10 11 12 13 
18854	1 2 3 4 5 6 7 8 9 10 11 12 13 
18855	1 2 3 4 5 6 7 8 9 10 11 12 13 
18857	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18858	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18859	1 2 3 4 5 6 7 8 9 10 
18860	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18861	1 2 3 4 5 6 7 8 9 10 11 12 13 
18862	1 2 3 4 5 6 7 8 9 10 11 12 
18863	1 2 3 4 5 6 7 8 9 
18864	1 2 3 4 5 6 7 8 9 10 11 12 
18865	1 2 3 4 5 6 7 8 9 10 11 12 
18866	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18867	1 2 3 4 5 6 7 8 9 10 11 12 
18868	1 2 3 4 5 6 7 8 9 10 11 12 13 
18869	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18870	1 2 3 4 5 6 7 8 9 10 11 
18871	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18872	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18873	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18874	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18875	1 2 3 4 5 6 7 8 9 10 11 12 13 
18876	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18877	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18878	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18879	1 2 3 4 5 6 7 8 9 10 11 12 
18880	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18881	1 2 3 4 5 6 7 8 9 10 11 12 13 
18882	1 2 3 4 5 6 7 8 9 10 
18883	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18884	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18885	1 2 3 4 5 6 7 8 9 10 11 12 13 
18886	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18887	1 2 3 4 5 6 7 8 9 10 11 12 
18888	1 2 3 4 5 6 7 8 9 10 11 12 13 
18891	1 2 3 4 5 6 7 8 9 10 11 12 
18892	1 2 3 4 5 6 7 8 9 10 11 12 13 
18893	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18894	1 2 3 4 5 6 7 8 9 10 11 12 
18895	1 2 3 4 5 6 7 8 9 10 11 
18896	1 2 3 4 5 6 7 8 9 10 
18897	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18898	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18899	1 2 3 4 5 6 7 8 9 10 11 12 
18900	1 2 3 4 5 6 7 8 9 10 11 12 13 
18901	1 2 3 4 5 6 7 8 9 10 11 
18902	1 2 3 4 5 6 7 8 9 10 11 12 13 
18903	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18904	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18905	1 2 3 4 5 6 7 8 9 
18906	1 2 3 4 5 6 7 8 9 10 11 12 
18908	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18909	1 2 3 4 5 6 7 8 9 10 11 12 
18910	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18911	1 2 3 4 5 6 7 8 9 10 11 12 13 
18912	1 2 3 4 5 6 7 8 9 10 11 12 13 
18913	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18914	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18915	1 2 3 4 5 6 7 8 9 10 11 12 13 
18916	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18917	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18918	1 2 3 4 5 6 7 8 9 10 11 12 
18919	1 2 3 4 5 6 7 8 9 10 11 12 
18920	1 2 3 4 5 6 7 8 9 10 11 12 13 
18921	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18922	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18923	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18924	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18925	1 2 3 4 5 6 7 8 9 10 
18926	1 2 3 4 5 6 7 8 9 10 11 12 13 
18927	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18928	1 2 3 4 5 6 7 8 9 10 11 12 13 
18929	1 2 3 4 5 6 7 8 9 10 11 12 13 
18930	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18931	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18932	1 2 3 4 5 6 7 8 9 10 11 
18933	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
18934	1 2 3 4 5 6 7 8 9 10 11 
18935	1 2 3 4 5 6 7 8 9 10 11 12 
18936	1 2 3 4 5 6 7 8 9 10 11 12 13 
18937	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18938	1 2 3 4 5 6 7 8 9 10 11 12 13 
18939	1 2 3 4 5 6 7 8 9 10 11 
18940	1 2 3 4 5 6 7 8 9 10 11 12 13 
18941	1 2 3 4 5 6 7 8 9 10 11 
18942	1 2 3 4 5 6 7 8 9 10 
18944	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18945	1 2 3 4 5 6 7 8 9 10 11 12 
18947	1 2 3 4 5 6 7 8 9 10 11 12 13 
18949	1 2 3 4 5 6 7 8 9 10 
18950	1 2 3 4 5 6 7 8 9 10 11 12 13 
18951	1 2 3 4 5 6 7 8 9 10 11 
18952	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18953	1 2 3 4 5 6 7 8 9 10 11 12 
18954	1 2 3 4 5 6 7 8 9 10 11 12 13 
18955	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
18956	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18957	1 2 3 4 5 6 7 8 9 10 11 12 13 
18958	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18960	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18961	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18962	1 2 3 4 5 6 7 8 9 10 
18963	1 2 3 4 5 6 7 8 9 10 11 12 13 
18964	1 2 3 4 5 6 7 8 9 10 11 12 13 
18965	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18966	1 2 3 4 5 6 7 8 9 10 11 12 13 
18967	1 2 3 4 5 6 7 8 9 10 11 
18968	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18969	1 2 3 4 5 6 7 8 9 10 11 
18970	1 2 3 4 5 6 7 8 9 10 11 12 
18971	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18973	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18975	1 2 3 4 5 6 7 8 9 10 11 12 13 
18976	1 2 3 4 5 6 7 8 9 10 11 12 13 
18977	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18978	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18979	1 2 3 4 5 6 7 8 9 10 11 12 13 
18980	1 2 3 4 5 6 7 8 9 10 11 12 13 
18982	1 2 3 4 5 6 7 8 9 10 11 12 
18983	1 2 3 4 5 6 7 8 9 10 11 12 13 
18984	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18985	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18986	1 2 3 4 5 6 7 8 9 10 11 12 
18987	1 2 3 4 5 6 7 8 9 10 11 12 13 
18988	1 2 3 4 5 6 7 8 9 10 11 
18990	1 2 3 4 5 6 7 8 9 10 11 
18991	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18992	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18993	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
18994	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
18995	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
18996	1 2 3 4 5 6 7 8 9 10 11 
18997	1 2 3 4 5 6 7 8 9 10 11 12 
18998	1 2 3 4 5 6 7 8 9 10 11 12 
